norm_key,name,team,n_points,gw,gh,grid
mateus mane,Mateus Mané,Wolverhampton,978,12,8,12 3 16 19 38 25 34 38 38 28 31 16 0 16 12 44 31 31 38 44 56 31 44 22 16 3 19 25 25 28 41 41 53 44 19 9 6 16 16 31 19 50 34 25 34 25 34 0 25 12 9 19 22 22 47 34 66 31 16 3 3 22 3 53 44 38 31 78 69 81 34 12 9 6 16 34 62 28 22 78 100 66 59 41 16 16 19 28 78 41 53 84 69 34 28 16
sasa kalajdzic,Saša Kalajdžić,Wolverhampton,15,12,8,0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 33 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67 67 0 0 0 0 0 0 0 33 33 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0
adam armstrong,Adam Armstrong,Wolverhampton,327,12,8,0 0 0 15 23 46 15 31 54 23 8 8 0 0 15 8 23 31 31 15 38 23 31 15 0 15 23 23 54 31 38 54 77 38 38 15 23 8 8 31 15 23 15 38 46 31 62 15 15 15 15 15 31 23 15 46 38 54 77 46 15 0 0 23 62 100 38 69 46 54 46 54 0 0 8 8 38 31 38 46 38 38 8 15 0 0 0 15 23 15 15 8 38 31 23 0
jean-ricner bellegarde,Jean-Ricner Bellegarde,Wolverhampton,770,12,8,0 12 12 50 25 21 62 58 62 29 33 8 8 12 25 33 42 46 42 75 83 33 21 12 0 8 17 62 71 8 54 100 42 38 29 8 0 42 12 38 33 25 42 46 54 21 17 0 0 12 12 21 42 62 54 42 50 25 4 12 0 33 0 42 46 71 88 62 50 62 21 12 4 8 8 50 67 79 54 88 75 33 12 8 4 0 4 25 46 62 25 46 38 29 33 8
joao gomes,João Gomes,Wolverhampton,2012,12,8,9 14 29 41 52 29 38 55 41 25 11 0 11 9 14 61 45 36 43 55 61 27 16 7 7 27 36 68 70 50 70 66 52 25 11 7 11 25 20 61 54 39 43 38 32 16 14 2 12 39 25 79 68 70 45 54 27 21 9 5 5 18 36 100 82 68 89 98 55 21 16 0 11 27 32 95 80 68 75 100 66 21 9 4 14 23 20 59 59 30 45 71 50 18 4 2
andre,André,Wolverhampton,1704,12,8,5 2 18 16 21 12 23 21 25 7 9 2 11 16 18 49 40 26 58 63 32 7 0 2 9 28 49 74 96 60 84 93 42 19 7 0 21 37 42 91 56 54 56 32 30 9 0 0 12 47 42 77 58 60 56 51 30 14 4 2 21 44 47 100 77 63 89 86 23 2 2 2 19 11 26 61 60 40 56 61 28 2 0 0 2 4 16 21 16 26 25 26 4 4 2 2
jackson tchatchoua,Jackson Tchatchoua,Wolverhampton,894,12,8,20 45 31 65 62 69 74 100 78 77 46 28 25 38 29 37 25 23 20 32 40 20 31 20 28 51 15 6 3 9 11 22 3 2 23 11 31 18 9 5 0 6 6 3 2 3 2 2 9 2 0 0 2 3 9 3 6 2 2 2 2 3 0 2 0 3 3 3 0 0 0 2 5 2 2 0 0 0 2 0 0 0 0 2 0 0 0 6 0 0 0 0 0 0 0 0
marshall munetsi,Marshall Munetsi,Wolverhampton,438,12,8,25 33 50 50 25 42 67 67 67 50 58 17 8 17 17 75 67 42 83 100 83 33 42 17 58 42 33 25 83 33 75 100 58 25 33 33 58 42 17 25 17 58 33 92 33 58 83 33 58 33 50 8 8 67 42 42 25 42 58 8 17 8 0 58 25 42 33 67 83 42 33 50 0 0 8 50 33 33 42 33 92 8 17 42 8 0 0 8 0 8 8 25 25 8 17 0
rodrigo gomes,Rodrigo Gomes,Wolverhampton,558,12,8,24 43 19 86 76 100 71 71 95 81 29 10 10 33 24 38 29 19 33 48 48 67 52 29 10 24 14 29 14 19 33 29 38 43 62 38 14 33 5 14 10 10 19 10 5 5 24 10 5 19 0 10 5 10 10 19 10 0 33 10 10 10 0 19 0 14 10 24 19 14 62 14 5 19 10 14 33 14 19 29 52 5 48 5 10 14 29 43 14 38 52 33 67 62 57 19
fer lopez,Fer López,Wolverhampton,178,12,8,0 0 7 50 29 29 14 50 21 36 29 21 0 0 7 36 21 14 21 100 29 36 0 0 0 0 36 0 7 7 43 79 50 29 43 0 0 7 0 7 0 21 21 29 29 29 14 0 7 7 0 0 0 43 14 21 7 0 0 0 0 0 0 0 14 14 0 21 14 7 0 14 0 0 0 0 0 14 7 43 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 14
hugo bueno,Hugo Bueno,Wolverhampton,1329,12,8,7 5 4 5 9 3 4 9 12 3 3 4 7 5 4 0 0 1 1 3 0 3 1 11 3 3 0 1 0 0 3 1 1 3 1 7 7 5 3 0 3 1 4 4 4 1 3 1 16 20 8 1 3 5 3 5 16 7 5 3 30 29 16 21 17 11 16 14 11 14 20 13 22 32 41 51 41 33 36 47 46 25 45 26 41 62 83 100 87 86 75 96 71 66 50 25
tawanda chirewa,Tawanda Chirewa,Wolverhampton,16,12,8,0 50 0 100 0 0 0 50 50 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 100 0 0 0 0 0 0 0 0 50 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 50 50 0 0 0 0 0 0 0
kieran trippier,Kieran Trippier,Wolverhampton,1173,12,8,9 48 56 100 92 67 84 85 85 76 53 9 13 11 35 45 59 53 33 56 35 15 15 21 28 21 20 27 25 16 20 23 24 9 1 7 17 12 3 9 4 12 15 11 4 0 0 1 4 7 0 3 3 1 4 8 5 0 0 0 0 1 0 1 0 5 8 4 3 1 0 3 1 0 0 0 4 3 1 5 3 0 1 1 0 0 0 0 1 0 1 4 3 3 4 1
ladislav krejci,Ladislav Krejčí,Wolverhampton,1538,12,8,0 1 3 3 6 1 1 1 0 6 4 0 1 10 3 12 15 6 3 6 4 6 3 3 7 13 18 25 25 13 10 15 7 6 12 6 38 31 16 24 10 12 10 6 4 3 15 15 59 54 28 74 41 37 24 19 4 1 15 9 49 54 68 97 62 51 56 32 22 7 12 9 57 72 57 100 68 69 57 51 24 12 3 1 24 31 50 54 41 35 35 38 25 16 12 3
pedro lima,Pedro Lima,Wolverhampton,163,12,8,17 33 11 100 83 56 61 78 33 33 28 0 11 17 28 28 39 0 11 28 11 0 22 6 11 11 6 11 33 6 0 6 17 0 28 6 6 0 0 0 0 0 0 0 6 0 6 6 0 0 0 0 0 0 0 0 6 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
yerson mosquera,Yerson Mosquera,Wolverhampton,1323,12,8,33 61 68 86 54 65 86 60 40 30 25 12 35 47 60 88 89 39 53 46 28 7 9 2 42 65 63 100 65 47 53 30 25 11 23 11 56 54 39 26 23 30 16 7 0 5 35 19 25 28 12 37 19 19 12 0 2 5 19 11 12 9 7 14 25 5 4 7 2 0 5 5 2 0 0 5 4 2 4 2 0 2 4 2 2 2 4 0 2 4 0 2 9 9 11 4
david moller wolfe,David Møller Wolfe,Wolverhampton,469,12,8,2 0 2 0 0 0 2 0 0 0 5 7 0 0 0 0 0 2 2 0 0 0 0 0 2 2 2 2 5 5 2 2 0 0 0 0 17 7 2 0 0 2 12 2 0 0 0 0 10 12 0 0 0 2 5 7 2 0 7 2 12 20 17 2 2 5 12 12 15 2 15 17 34 15 7 32 29 24 27 39 20 17 24 17 12 44 37 76 59 46 49 100 73 39 37 15
santiago bueno,Santiago Bueno,Wolverhampton,1417,12,8,12 18 28 37 25 23 28 21 9 4 4 0 12 25 35 65 53 37 46 19 11 5 5 2 32 56 98 96 100 60 54 39 4 5 7 5 39 61 67 100 53 54 42 14 12 2 23 12 61 51 49 79 37 51 44 21 11 7 23 14 26 30 37 65 54 35 23 12 9 4 11 5 5 21 12 33 25 21 12 2 0 0 2 0 5 5 7 5 5 0 5 4 0 2 0 0
toti gomes,Toti Gomes,Wolverhampton,982,12,8,0 0 0 3 11 2 0 0 0 0 2 2 3 8 2 5 3 5 5 2 0 0 0 0 3 8 11 15 11 3 5 2 2 0 2 2 11 17 11 15 11 18 11 0 3 0 2 2 26 29 20 32 32 18 12 6 2 0 3 8 31 40 46 80 62 31 42 23 12 2 3 2 25 38 54 100 80 51 60 42 15 5 3 2 20 28 25 32 35 23 40 32 15 9 3 2
ki-jana hoever,Ki-Jana Hoever,Wolverhampton,300,12,8,14 14 11 54 61 57 68 93 100 64 32 11 21 32 11 39 21 25 18 32 29 18 14 7 21 11 7 21 18 11 11 18 14 7 0 4 0 18 11 4 0 7 0 0 4 0 0 0 11 0 0 0 0 4 4 4 0 0 0 0 4 0 0 0 4 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
jose sa,José Sá,Wolverhampton,581,12,8,1 1 1 1 1 0 0 0 0 0 0 0 4 10 4 4 3 0 0 0 0 0 0 0 42 61 26 13 3 0 0 0 0 0 0 0 95 99 40 14 5 0 0 0 0 0 0 0 100 91 27 25 3 0 0 0 0 0 0 0 31 30 5 1 0 0 0 0 0 0 0 0 0 1 3 5 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
sam johnstone,Sam Johnstone,Wolverhampton,434,12,8,0 0 2 0 0 0 0 0 0 0 0 0 2 12 5 6 0 0 0 0 0 0 0 0 25 29 17 15 3 5 2 0 0 0 0 0 100 80 43 14 0 2 0 0 0 0 0 0 80 77 25 18 2 3 0 0 0 0 0 0 18 35 14 6 5 0 0 0 0 0 0 0 5 8 2 2 3 0 0 0 0 0 0 0 0 3 2 2 0 0 0 0 0 0 0 0
daniel bentley,Daniel Bentley,Wolverhampton,130,12,8,0 0 0 0 0 0 0 0 0 0 0 0 3 14 3 0 0 0 0 0 0 0 0 0 10 17 7 7 0 0 0 0 0 0 0 0 93 59 24 14 0 0 0 0 0 0 0 0 100 38 14 3 0 0 0 0 0 0 0 0 21 7 3 3 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
